institute_id,name,country,region,parent_institution,parent_ror,organization_type,china_focus_area,funding_source_if_available,official_url,source_url,year_established,confucius_institute_on_campus,joint_chinese_center,chinese_funding_presence,policy_vs_academic_orientation,publication_indexed_share,china_coauthorship_share,policy_output_share,notes,country_iso2,parent_institution_normalized,institute_type_category,confucius_institute_present,confucius_institute_closed,ci_closure_year,ci_partner_university,china_funding_present,china_funding_type,china_university_partner,director_name,director_start_year,director_end_year,director_background_type,director_security_policy_background,director_china_academic_background,director_prior_affiliation_china,director_change_year,director_change_post_ci_closure,disciplinary_orientation_primary,disciplinary_orientation_secondary,discipline_history_share,discipline_politics_share,discipline_economics_share,discipline_law_share,discipline_society_culture_share,discipline_science_technology_share,discipline_security_strategy_share,discipline_interdisciplinary_share,discipline_detection_method,publication_count,topic_security_share,topic_economy_share,topic_governance_share,topic_cooperation_share,hawkishness_score_x,engagement_score_x,risk_framing_score_x,panel_year,pre_post_ci_closure,sensitive_topic_share,sensitive_topic_index_x,sensitive_topic_avoidance_score_x,sensitive_topic_count_x,tiananmen_topic_share,falun_gong_topic_share,xinjiang_topic_share,tibet_topic_share,hongkong_democracy_topic_share,human_rights_topic_share,tiananmen_topic_count,falun_gong_topic_count,xinjiang_topic_count,tibet_topic_count,hongkong_topic_count,human_rights_topic_count,sensitive_topic_detection_method_x,parent_institution_original,parent_institution_effective,chinese_partner_inferred,openalex_parent_institution_id,resolved_publications_url,resolved_people_url,resolved_reports_url,ci_match_method,ci_match_confidence,topic_domestic_politics_share,topic_environment_climate_share,topic_health_science_share,topic_history_culture_share,topic_hong_kong_share,topic_ir_foreign_policy_share,topic_law_institutions_share,topic_media_information_share,topic_regional_global_south_share,topic_security_military_share,topic_society_demographics_share,topic_taiwan_strait_share,topic_technology_cyber_share,topic_trade_economics_share,topic_unclassified_share,topic_xinjiang_tibet_share,total_docs,tiananmen_doc_count,tiananmen_doc_share,tiananmen_total_hits,tiananmen_hit_density,tiananmen_multi_count,falun_gong_doc_count,falun_gong_doc_share,falun_gong_total_hits,falun_gong_hit_density,falun_gong_multi_count,xinjiang_doc_count,xinjiang_doc_share,xinjiang_total_hits,xinjiang_hit_density,xinjiang_multi_count,tibet_doc_count,tibet_doc_share,tibet_total_hits,tibet_hit_density,tibet_multi_count,hong_kong_doc_count,hong_kong_doc_share,hong_kong_total_hits,hong_kong_hit_density,hong_kong_multi_count,human_rights_doc_count,human_rights_doc_share,human_rights_total_hits,human_rights_hit_density,human_rights_multi_count,taiwan_coercion_doc_count,taiwan_coercion_doc_share,taiwan_coercion_total_hits,taiwan_coercion_hit_density,taiwan_coercion_multi_count,media_control_doc_count,media_control_doc_share,media_control_total_hits,media_control_hit_density,media_control_multi_count,covid_origins_doc_count,covid_origins_doc_share,covid_origins_total_hits,covid_origins_hit_density,covid_origins_multi_count,elite_capture_doc_count,elite_capture_doc_share,elite_capture_total_hits,elite_capture_hit_density,elite_capture_multi_count,sensitive_topic_count_y,sensitive_topic_raw_score,sensitive_topic_density,tiananmen_corpus_mean_share,falun_gong_corpus_mean_share,xinjiang_corpus_mean_share,tibet_corpus_mean_share,hong_kong_corpus_mean_share,human_rights_corpus_mean_share,taiwan_coercion_corpus_mean_share,media_control_corpus_mean_share,covid_origins_corpus_mean_share,elite_capture_corpus_mean_share,tiananmen_avoidance,tiananmen_coverage_band,falun_gong_avoidance,falun_gong_coverage_band,xinjiang_avoidance,xinjiang_coverage_band,tibet_avoidance,tibet_coverage_band,hong_kong_avoidance,hong_kong_coverage_band,human_rights_avoidance,human_rights_coverage_band,taiwan_coercion_avoidance,taiwan_coercion_coverage_band,media_control_avoidance,media_control_coverage_band,covid_origins_avoidance,covid_origins_coverage_band,elite_capture_avoidance,elite_capture_coverage_band,sensitive_topic_avoidance_score_y,sensitive_topic_index_y,sensitive_topic_detection_method_y,hawkish_framing_score,engagement_framing_score,risk_framing_score_y,securitisation_framing_score,techno_nationalist_framing_score,liberal_internationalist_framing_score,china_threat_index,engagement_index,techno_nationalist_index,hawkishness_score_y,engagement_score_y,dominant_framing,network_nodes,network_edges,china_agenda_dependence
fudan_tec_de_monterrey_research_center_for_studies_on_china_latin_america,Fudan-Tec de Monterrey Research Center for Studies on China-Latin America,Mexico / China,Latin America / Asia,Tecnológico de Monterrey / Fudan University,,Joint research center,China-Latin America studies,,https://fddi.fudan.edu.cn/fddien/wudanwwecwdewwonterreywwesearchwwenterwforwwtudieswonwwhinawwatinwwmerica/list.htm,https://fddi.fudan.edu.cn/fddien/wudanwwecwdewwonterreywwesearchwwenterwforwwtudieswonwwhinawwatinwwmerica/list.htm,2015.0,,,,,,,,Joint China-Latin America research center.,,Tecnológico de Monterrey; Fudan University,joint center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tecnológico de Monterrey / Fudan University,Tecnológico de Monterrey,,,https://fddi.fudan.edu.cn/fddien/wudanwwecwdewwonterreywwesearchwwenterwforwwtudieswonwwhinawwatinwwmerica/list.htm,https://fddi.fudan.edu.cn/fddien/wudanwwecwdewwonterreywwesearchwwenterwforwwtudieswonwwhinawwatinwwmerica/list.htm,https://fddi.fudan.edu.cn/fddien/wudanwwecwdewwonterreywwesearchwwenterwforwwtudieswonwwhinawwatinwwmerica/list.htm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
georgetown_initiative_for_u_s_china_dialogue_on_global_issues,Georgetown Initiative for U.S.-China Dialogue on Global Issues,United States,North America,Georgetown University,https://ror.org/00m9f7v12,University dialogue platform / policy program,"US-China dialogue, global issues, exchange",,https://uschinadialogue.georgetown.edu/,https://uschinadialogue.georgetown.edu/,2019.0,,,,,,,,University-wide dialogue platform.,US,Georgetown University,policy / think tank,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Georgetown University,Georgetown University,,,https://uschinadialogue.georgetown.edu/initiative-publications,https://uschinadialogue.georgetown.edu/people,https://uschinadialogue.georgetown.edu/initiative-publications,,,0.1282051282051282,0.1025641025641025,0.0512820512820512,0.0769230769230769,0.0256410256410256,0.0512820512820512,,0.0256410256410256,0.0256410256410256,0.0512820512820512,,,,0.1025641025641025,0.2051282051282051,0.1538461538461538,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.1795,10.0,6.7626,3.0,1.0,0.0256,1.0,0.0364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0256,1.0,0.6783,0.0,9.0,143.0,0.7477361538461539,0.0064965116279069,0.0019383720930232,0.0155023255813953,0.010113953488372,0.0021662790697674,0.0030755813953488,0.0042988372093023,0.0073627906976744,0.0054011627906976,0.004863953488372,1.0,low,1.0,low,-1.0,high,-1.0,high,1.0,low,1.0,low,1.0,low,1.0,low,1.0,low,-1.0,high,0.7,0.0231,keyword_dictionary_weighted,2.0461,256.4659,0.5176,0.0036,0.0674,0.0871,0.9748,183.2148,0.0674,2.0461,256.4659,engagement,0.0,0.0,
global_china_center,Global China Center,Hong Kong,Asia,Hong Kong University of Science and Technology,https://ror.org/01sxrcm38,University research center,"Global China studies, China's global impact and integration",,https://globalchinacenter.hkust.edu.hk/,https://globalchinacenter.hkust.edu.hk/,2024.0,,,,,,,,HKUST center on Global China.,HK,Hong Kong University of Science and Technology,academic center / institute,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hong Kong University of Science and Technology,Hong Kong University of Science and Technology,Hong Kong University of Science and Technology,,https://globalchinacenter.hkust.edu.hk/,https://globalchinacenter.hkust.edu.hk/,https://globalchinacenter.hkust.edu.hk/,,,0.1428571428571428,0.1904761904761904,,0.0476190476190476,0.0476190476190476,0.0952380952380952,,,0.0476190476190476,,0.0476190476190476,,0.0476190476190476,0.3333333333333333,,,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0064965116279069,0.0019383720930232,0.0155023255813953,0.010113953488372,0.0021662790697674,0.0030755813953488,0.0042988372093023,0.0073627906976744,0.0054011627906976,0.004863953488372,1.0,low,1.0,low,1.0,low,1.0,low,1.0,low,1.0,low,1.0,low,1.0,low,1.0,low,1.0,low,1.0,0.0,keyword_dictionary_weighted,0.0845,0.1771,0.0857,0.1187,0.0,0.0903,0.0951,0.1523,0.0,0.0845,0.1771,engagement,0.0,0.0,
hoover_china_s_global_sharp_power_project,Hoover China's Global Sharp Power Project,United States,North America,"Hoover Institution, Stanford University",,Research project,Chinese influence and sharp power,,https://www.hoover.org/research/chinas-global-sharp-power-project,https://www.hoover.org/research/chinas-global-sharp-power-project,2017.0,,,,,,,,Hoover China project.,US,"Hoover Institution, Stanford University",program / project,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Hoover Institution, Stanford University","Hoover Institution, Stanford University",,,https://www.hoover.org/research-teams/program-us-china-world,https://www.hoover.org/research-teams/program-us-china-world/about,https://www.hoover.org/research-teams/program-us-china-world,,,0.1304347826086956,,,,,0.0217391304347826,0.0217391304347826,,0.0217391304347826,0.2608695652173913,,0.2608695652173913,0.1956521739130435,0.0217391304347826,0.0652173913043478,,46.0,5.0,0.1087,5.0,1.2738,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0652,5.0,0.0298,1.0,1.0,0.0217,1.0,0.0009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.1957,11.0,0.0506,2.0,9.0,0.1957,14.0,0.0921,3.0,1.0,0.0217,1.0,0.0013,0.0,7.0,0.1522,12.0,0.0085,4.0,35.0,390.5,0.145690652173913,0.0064965116279069,0.0019383720930232,0.0155023255813953,0.010113953488372,0.0021662790697674,0.0030755813953488,0.0042988372093023,0.0073627906976744,0.0054011627906976,0.004863953488372,-1.0,high,1.0,low,-1.0,high,-1.0,high,1.0,low,1.0,low,-1.0,high,-1.0,high,-1.0,high,-1.0,high,0.3,0.0761,keyword_dictionary_weighted,0.5962,0.0676,0.1919,0.2815,0.1092,0.0195,0.3805,0.0538,0.1092,0.5962,0.0676,hawkish,0.0,0.0,
hopkins_nanjing_center,Hopkins-Nanjing Center,China / United States,Asia / North America,Johns Hopkins SAIS & Nanjing University,,Joint academic center,"China studies, international studies, bilingual graduate education",Joint universities + donors,https://sais.jhu.edu/hopkins-nanjing-center,https://sais.jhu.edu/hopkins-nanjing-center/our-legacy-hopkins-nanjing-center,1986.0,,,,,,,,Sino-American academic partnership.,,Johns Hopkins SAIS & Nanjing University,joint center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Johns Hopkins SAIS & Nanjing University,Johns Hopkins SAIS,Nanjing University,,https://sais.jhu.edu/hopkins-nanjing-center,https://hnc.nju.edu.cn/en/FACULTY.htm,https://sais.jhu.edu/hopkins-nanjing-center,,,0.0416666666666666,,0.0277777777777777,0.0555555555555555,,0.1805555555555555,,,0.0972222222222222,0.0277777777777777,0.0833333333333333,0.0138888888888888,,0.3472222222222222,0.125,,72.0,2.0,0.0278,2.0,0.0379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0037863888888888,0.0064965116279069,0.0019383720930232,0.0155023255813953,0.010113953488372,0.0021662790697674,0.0030755813953488,0.0042988372093023,0.0073627906976744,0.0054011627906976,0.004863953488372,-1.0,high,1.0,low,1.0,low,1.0,low,1.0,low,1.0,low,1.0,low,1.0,low,1.0,low,1.0,low,0.9,0.0028,keyword_dictionary_weighted,0.1853,0.934,0.1033,0.0425,0.0,0.2654,0.1179,0.743,0.0,0.1853,0.934,engagement,0.0,0.0,
institute_for_china_america_studies,Institute for China-America Studies,Hong Kong / United States,Asia / North America,Independent think tank,,Think tank,"U.S.-China relations, strategic issues",,https://chinaus-icas.org/,https://chinaus-icas.org/,2016.0,,,,,,,,Independent think tank focused on China-US studies.,,Independent think tank,policy / think tank,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Independent think tank,Independent think tank,,,https://chinaus-icas.org/,https://chinaus-icas.org/about-icas/our-team/,https://chinaus-icas.org/research-main/,,,,0.0238095238095238,0.0238095238095238,0.0238095238095238,0.0238095238095238,0.3095238095238095,,,0.1904761904761904,0.0238095238095238,,0.0476190476190476,0.0238095238095238,0.0952380952380952,0.2142857142857142,,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0714,3.0,0.0654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0065397619047619,0.0064965116279069,0.0019383720930232,0.0155023255813953,0.010113953488372,0.0021662790697674,0.0030755813953488,0.0042988372093023,0.0073627906976744,0.0054011627906976,0.004863953488372,1.0,low,1.0,low,1.0,low,1.0,low,1.0,low,1.0,low,1.0,low,-1.0,high,1.0,low,1.0,low,0.9,0.0071,keyword_dictionary_weighted,2.6058,0.1125,0.0077,0.0153,0.0426,0.0242,1.0492,0.0873,0.0426,2.6058,0.1125,hawkish,0.0,0.0,
institute_for_china_studies,Institute for China Studies,Germany,Europe,Goethe University Frankfurt / ConAct network?,,Educational institute,China business-oriented studies and executive education,,https://china-studies.org/,https://china-studies.org/,,,,,,,,,Private/education-oriented institute; verify institutional status.,DE,Goethe University Frankfurt; ConAct network?,academic center / institute,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Goethe University Frankfurt / ConAct network?,Goethe University Frankfurt,,,https://china-studies.org/,https://china-studies.org/faculty/,https://china-studies.org/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
institute_of_asian_research_china_programs,Institute of Asian Research (China programs),Canada,North America,University of British Columbia,,University research institute,Asia research including China,,https://iar.ubc.ca/,https://iar.ubc.ca/,,,,,,,,,UBC institute with China-focused research.,CA,University of British Columbia,academic center / institute,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,University of British Columbia,University of British Columbia,,,https://iar.ubc.ca/,https://sppga.ubc.ca/people/?type=faculty&faculty-group=&research-expertise=&geographic-expertise=east-asia,"https://sppga.ubc.ca/news/?newsTag=&topic=&type=in-the-media,publications",,,0.1878787878787878,0.006060606060606,0.0181818181818181,0.1636363636363636,0.0121212121212121,0.006060606060606,0.1151515151515151,,0.006060606060606,0.0242424242424242,0.0121212121212121,0.0545454545454545,,0.1636363636363636,0.2121212121212121,0.0181818181818181,165.0,5.0,0.0303,5.0,1.1307,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0303,5.0,0.7961,0.0,5.0,0.0303,5.0,0.0392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0182,3.0,0.0149,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0121,3.0,0.0027,1.0,20.0,89.5,0.198346909090909,0.0064965116279069,0.0019383720930232,0.0155023255813953,0.010113953488372,0.0021662790697674,0.0030755813953488,0.0042988372093023,0.0073627906976744,0.0054011627906976,0.004863953488372,-1.0,high,1.0,low,-0.9545,high,-1.0,high,1.0,low,1.0,low,1.0,low,-1.0,high,1.0,low,-1.0,high,0.5,0.0121,keyword_dictionary_weighted,0.3409,0.0207,0.0113,0.0179,0.0026,0.0612,0.1451,0.0323,0.0026,0.3409,0.0207,hawkish,0.0,0.0,
institute_of_chinese_studies,Institute of Chinese Studies,India,Asia,Independent / Delhi-based research institute,,Research institute,"China studies, domestic and international Chinese developments",,https://www.icsin.org/,https://www.icsin.org/,1993.0,,,,,,,,Independent India-based China studies institute.,IN,Independent; Delhi-based research institute,academic center / institute,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Independent / Delhi-based research institute,Independent,,,https://www.icsin.org/publications,https://www.icsin.org/people,https://www.icsin.org/publications,,,,0.0238095238095238,0.0238095238095238,0.0714285714285714,,0.2619047619047619,0.0238095238095238,,,0.0476190476190476,0.0238095238095238,0.0238095238095238,,0.119047619047619,0.3809523809523809,,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0238,1.0,0.0076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5,0.0007597619047619,0.0064965116279069,0.0019383720930232,0.0155023255813953,0.010113953488372,0.0021662790697674,0.0030755813953488,0.0042988372093023,0.0073627906976744,0.0054011627906976,0.004863953488372,1.0,low,1.0,low,1.0,low,-1.0,high,1.0,low,1.0,low,1.0,low,1.0,low,1.0,low,1.0,low,0.9,0.0024,keyword_dictionary_weighted,0.0027,1.4695,0.0,0.0,0.0,0.0208,0.0011,1.0556,0.0,0.0027,1.4695,engagement,0.0,0.0,
institute_of_international_relations_china_studies_stream,Institute of International Relations - China studies stream,Taiwan,Asia,National Chengchi University,,University institute,China and cross-Strait studies,,https://iir.nccu.edu.tw/,https://iir.nccu.edu.tw/,,,,,,,,,Broad institute with strong China-related work; borderline inclusion.,TW,National Chengchi University,academic center / institute,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,National Chengchi University,National Chengchi University,,,https://iir.nccu.edu.tw/,https://iir.nccu.edu.tw/PageStaffing?fid=7111,https://iir.nccu.edu.tw/PageDoc/Detail?fid=7487&id=8633,,,0.3333333333333333,,0.0833333333333333,,,,,,0.0416666666666666,0.0416666666666666,,0.125,,0.1666666666666666,0.2083333333333333,,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0064965116279069,0.0019383720930232,0.0155023255813953,0.010113953488372,0.0021662790697674,0.0030755813953488,0.0042988372093023,0.0073627906976744,0.0054011627906976,0.004863953488372,1.0,low,1.0,low,1.0,low,1.0,low,1.0,low,1.0,low,1.0,low,1.0,low,1.0,low,1.0,low,1.0,0.0,keyword_dictionary_weighted,0.028,1.5625,0.0,0.0,0.0,0.0,0.0112,1.1161,0.0,0.028,1.5625,engagement,0.0,0.0,
international_crisis_group_china_work,International Crisis Group China work,Global,Global,International Crisis Group,,Think tank programme,China security and policy,,https://www.crisisgroup.org/asia/north-east-asia/china,https://www.crisisgroup.org/asia/north-east-asia/china,1995.0,,,,,,,,ICG China work.,,International Crisis Group,policy / think tank,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,International Crisis Group,International Crisis Group,,,https://www.crisisgroup.org/asia/north-east-asia/china,https://www.crisisgroup.org/asia/north-east-asia/china,https://www.crisisgroup.org/asia/north-east-asia/china,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
john_l_thornton_china_center,John L. Thornton China Center,United States,North America,Brookings Institution,,Think tank center,"China policy, US-China relations, Chinese internal development",,https://www.brookings.edu/centers/john-l-thornton-china-center/,https://www.brookings.edu/centers/john-l-thornton-china-center/,2006.0,,,,,,,,Brookings China center.,US,Brookings Institution,policy / think tank,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brookings Institution,Brookings Institution,,,https://www.brookings.edu/centers/john-l-thornton-china-center/,https://www.brookings.edu/projects/assessing-china-project/experts/,https://www.brookings.edu/centers/john-l-thornton-china-center/,,,0.0754716981132075,0.0062893081761006,0.0125786163522012,0.0314465408805031,,0.0943396226415094,0.0188679245283018,,0.0188679245283018,0.0628930817610062,0.0566037735849056,0.0691823899371069,0.0062893081761006,0.2389937106918239,0.3018867924528302,0.0062893081761006,159.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0063,2.0,0.0232,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0063,1.0,0.0137,0.0,1.0,0.0063,1.0,0.0091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,12.5,0.004600503144654,0.0064965116279069,0.0019383720930232,0.0155023255813953,0.010113953488372,0.0021662790697674,0.0030755813953488,0.0042988372093023,0.0073627906976744,0.0054011627906976,0.004863953488372,1.0,low,1.0,low,1.0,low,0.3771,normal,1.0,low,-1.0,high,-0.4655,normal,1.0,low,1.0,low,1.0,low,0.7377,0.0019,keyword_dictionary_weighted,0.1018,2.4164,0.0908,0.0189,0.0,0.0369,0.0736,1.7365,0.0,0.1018,2.4164,engagement,0.0,0.0,
kissinger_institute_on_china_and_the_united_states,Kissinger Institute on China and the United States,United States,North America,Wilson Center,,Policy institute,"US-China relations, diplomacy, policy",,https://www.wilsoncenter.org/program/kissinger-institute,https://www.wilsoncenter.org/program/kissinger-institute,2011.0,,,,,,,,Policy-oriented US-China program.,US,Wilson Center,policy / think tank,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wilson Center,Wilson Center,,,https://www.wilsoncenter.org/insight-analysis?keywords=&_tab=insight-analysis&program=109,https://www.wilsoncenter.org/program/kissinger-institute-china-and-united-states,https://www.wilsoncenter.org/insight-analysis?keywords=&_tab=insight-analysis&program=109,,,0.0256410256410256,0.0769230769230769,0.0256410256410256,0.0256410256410256,,0.3076923076923077,,,0.1025641025641025,0.0256410256410256,,,,0.0512820512820512,0.358974358974359,,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0064965116279069,0.0019383720930232,0.0155023255813953,0.010113953488372,0.0021662790697674,0.0030755813953488,0.0042988372093023,0.0073627906976744,0.0054011627906976,0.004863953488372,1.0,low,1.0,low,1.0,low,1.0,low,1.0,low,1.0,low,1.0,low,1.0,low,1.0,low,1.0,low,1.0,0.0,keyword_dictionary_weighted,51.2821,51.3057,153.8462,0.0,76.9499,0.0,66.6667,36.647,76.9499,51.2821,51.3057,risk,0.0,0.0,
lau_china_institute,Lau China Institute,United Kingdom,Europe,King's College London,https://ror.org/02v7q7m21,University institute,"Contemporary China, global engagement, policy, society",Gift from Dr. Ming-Wai Lau / Lau family,https://www.kcl.ac.uk/LCI,https://www.kcl.ac.uk/LCI,2016.0,,,,,,,,Global center for the study of contemporary China.,GB,King's College London,academic center / institute,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,King's College London,King's College London,,,https://www.kcl.ac.uk/lci/research,https://www.kcl.ac.uk/lci/about/members,https://www.kcl.ac.uk/lci/policy,,,0.2518518518518518,0.0148148148148148,0.037037037037037,0.0296296296296296,0.0074074074074074,0.0888888888888888,0.0074074074074074,,0.0296296296296296,0.0444444444444444,0.037037037037037,0.0962962962962963,0.0074074074074074,0.0888888888888888,0.2296296296296296,0.0296296296296296,135.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0148,2.0,0.0364,0.0,4.0,0.0296,6.0,0.8924,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0074,1.0,0.0121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,65.5,0.0940879999999999,0.0064965116279069,0.0019383720930232,0.0155023255813953,0.010113953488372,0.0021662790697674,0.0030755813953488,0.0042988372093023,0.0073627906976744,0.0054011627906976,0.004863953488372,1.0,low,1.0,low,0.0453,normal,-1.0,high,1.0,low,1.0,low,1.0,low,-0.0051,normal,1.0,low,1.0,low,0.7045,0.0052,keyword_dictionary_weighted,0.0484,0.0999,0.3557,0.11,0.0,0.6543,0.1591,0.2583,0.0,0.0484,0.0999,liberal_internationalist,0.0,0.0,
